Id,Name,Description__c,Department__c,Category__c,Sub_Category__c,Type__c,Quantity__c,Unit_Price__c
a00P0000006KZF4IAO,Wine - Sogrape Mateus Rose,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,Marketing,ABM,Cat1,TypeC,6,86.22
a00P0000006KZF5IAO,Ecolab - Power Fusion,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,Sales,Pre Sales,Cat1,TypeC,2,57.64
a00P0000006KZF6IAO,"Beef - Tongue, Fresh",turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,Marketing,ABM,Cat3,TypeC,3,96.67
a00P0000006KZF7IAO,Corn - Mini,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,Support,Tier 2,Cat3,TypeA,9,93.47
a00P0000006KZF8IAO,Wine - Pinot Noir Latour,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,Development,Coding,Cat3,TypeA,1,69.8
a00P0000006KZF9IAO,"Veal - Brisket, Provimi, Bone - In",nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,Support,Tier 3,Cat2,TypeB,7,85.88
a00P0000006KZFAIA4,Lychee - Canned,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,Development,Coding,Cat3,TypeC,8,43.25
a00P0000006KZFBIA4,"Crush - Orange, 355ml",iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,Operations,Performance Management,Cat2,TypeB,2,24.84
a00P0000006KZFCIA4,Irish Cream - Butterscotch,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,Marketing,ABM,Cat1,TypeC,9,54.43
a00P0000006KZFDIA4,Chinese Foods - Plain Fried Rice,libero nam dui proin leo odio porttitor id consequat in,Support,Tier 2,Cat3,TypeC,6,15.66
a00P0000006KZFEIA4,Bacardi Limon,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,Marketing,ABM,Cat1,TypeA,2,11.31
a00P0000006KZFFIA4,Cup Translucent 9 Oz,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,Marketing,ABM,Cat3,TypeC,4,63.51
a00P0000006KZFGIA4,Gatorade - Xfactor Berry,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,Sales,Pre Sales,Cat1,TypeC,2,73.84
a00P0000006KZFHIA4,"Turnip - White, Organic",et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,Development,Quality Assurance,Cat3,TypeB,9,33
a00P0000006KZFIIA4,Paper Towel Touchless,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,Sales,Pre Sales,Cat1,TypeB,5,97.99
a00P0000006KZFJIA4,The Pop Shoppe - Cream Soda,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,Sales,Sales Engineering,Cat1,TypeA,10,38.61
a00P0000006KZFKIA4,Pur Source,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,Marketing,ABM,Cat1,TypeB,10,55.76
a00P0000006KZFLIA4,"Wine - Niagara,vqa Reisling",etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,Sales,Pre Sales,Cat2,TypeA,1,87.67
a00P0000006KZFMIA4,Appetizer - Mango Chevre,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,Support,Tier 1,Cat1,TypeC,10,57.96
a00P0000006KZFNIA4,Cinnamon Buns Sticky,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,Development,Quality Assurance,Cat2,TypeB,7,83.52
a00P0000006KZFOIA4,Kale - Red,tincidunt eget tempus vel pede morbi porttitor lorem id ligula,Sales,Sales Engineering,Cat1,TypeC,8,28
a00P0000006KZFPIA4,"Shrimp - 16/20, Peeled Deviened",velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Support,Tier 2,Cat3,TypeC,1,69.31
a00P0000006KZFQIA4,Watercress,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,Marketing,ABM,Cat2,TypeB,9,87.39
a00P0000006KZFRIA4,Pepper - Green,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,Development,Coding,Cat1,TypeC,1,69.08
a00P0000006KZFSIA4,Syrup - Pancake,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,Sales,Pre Sales,Cat2,TypeC,10,97.89
a00P0000006KZFTIA4,Pear - Packum,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Sales,Sales Engineering,Cat1,TypeA,9,64.83
a00P0000006KZFUIA4,Ocean Spray - Ruby Red,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,Sales,Pre Sales,Cat1,TypeC,1,21.54
a00P0000006KZFVIA4,Pectin,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,Development,Quality Assurance,Cat2,TypeC,8,75.84
a00P0000006KZFWIA4,Soup - Chicken And Wild Rice,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,Sales,Sales Engineering,Cat2,TypeB,3,40.97
a00P0000006KZFXIA4,Wine - Periguita Fonseca,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,Sales,Pre Sales,Cat3,TypeC,10,55.48
a00P0000006KZFYIA4,Beans - Butter Lrg Lima,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,Marketing,ABM,Cat1,TypeA,2,18.91
a00P0000006KZFZIA4,Gatorade - Cool Blue Raspberry,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,Development,Quality Assurance,Cat2,TypeA,7,1.49
a00P0000006KZFaIAO,Sage - Rubbed,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Support,Tier 2,Cat2,TypeB,2,95.13
a00P0000006KZFbIAO,Sugar - Icing,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,Operations,Performance Management,Cat3,TypeC,3,98.83
a00P0000006KZFcIAO,Fork - Plastic,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,Marketing,ABM,Cat3,TypeC,2,77.05
a00P0000006KZFdIAO,Ham - Cooked Italian,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,Development,Quality Assurance,Cat1,TypeA,9,1.68
a00P0000006KZFeIAO,Island Oasis - Raspberry,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,Sales,Pre Sales,Cat2,TypeB,10,2.68
a00P0000006KZFfIAO,Chips Potato Salt Vinegar 43g,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,Marketing,ABM,Cat2,TypeC,2,50.87
a00P0000006KZFgIAO,Mushroom - White Button,nisi at nibh in hac habitasse platea dictumst aliquam augue,Sales,Pre Sales,Cat2,TypeA,7,73.69
a00P0000006KZFhIAO,Cleaner - Bleach,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,Operations,Performance Management,Cat2,TypeA,6,63.03
a00P0000006KZFiIAO,"Nut - Pecan, Halves",ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,Operations,Performance Management,Cat3,TypeC,9,88.65
a00P0000006KZFjIAO,Danishes - Mini Raspberry,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,Operations,Performance Management,Cat2,TypeA,4,49.73
a00P0000006KZFkIAO,Pork Casing,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,Development,Coding,Cat1,TypeB,4,60.79
a00P0000006KZFlIAO,Plastic Arrow Stir Stick,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,Marketing,ABM,Cat1,TypeA,1,50.37
a00P0000006KZFmIAO,Haggis,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,Support,Tier 2,Cat3,TypeA,3,15.94
a00P0000006KZFnIAO,Cape Capensis - Fillet,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,Support,Tier 3,Cat2,TypeA,4,34.49
a00P0000006KZFoIAO,Coffee Beans - Chocolate,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Marketing,ABM,Cat1,TypeC,2,65.04
a00P0000006KZFpIAO,Wine - Ruffino Chianti,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,Operations,Human Resources,Cat1,TypeA,3,52.24
a00P0000006KZFqIAO,Sprouts - Bean,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Operations,Performance Management,Cat2,TypeC,6,29.25
a00P0000006KZFrIAO,Cucumber - English,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,Operations,Performance Management,Cat3,TypeC,6,54
a00P0000006KZFsIAO,Kippers - Smoked,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,Development,Quality Assurance,Cat3,TypeA,3,26.1
a00P0000006KZFtIAO,Pizza Pizza Dough,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,Sales,Pre Sales,Cat2,TypeC,7,12.44
a00P0000006KZFuIAO,Oil - Sesame,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,Support,Tier 1,Cat1,TypeC,5,10.11
a00P0000006KZFvIAO,Salmon - Fillets,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,Marketing,ABM,Cat3,TypeA,10,5.32
a00P0000006KZFwIAO,Cheese - Swiss,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Development,Coding,Cat2,TypeA,1,71.21
a00P0000006KZFxIAO,Peppercorns - Pink,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,Operations,Human Resources,Cat2,TypeB,1,22.59
a00P0000006KZFyIAO,Flour - Teff,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,Development,Coding,Cat2,TypeC,3,69.23
a00P0000006KZFzIAO,"Coconut - Shredded, Unsweet",magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,Sales,Pre Sales,Cat1,TypeA,9,33.38
a00P0000006KZG0IAO,Broom - Angled,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,Marketing,ABM,Cat1,TypeC,4,87.31
a00P0000006KZG1IAO,"Napkin - Dinner, White",vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,Support,Tier 2,Cat3,TypeB,3,92.38
a00P0000006KZG2IAO,Bar - Sweet And Salty Chocolate,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,Development,Quality Assurance,Cat2,TypeC,3,96.36
a00P0000006KZG3IAO,Sponge Cake Mix - Vanilla,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,Operations,Performance Management,Cat3,TypeA,6,22.67
a00P0000006KZG4IAO,"Soup - Campbells, Spinach Crm",in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,Sales,Pre Sales,Cat2,TypeB,5,48.92
a00P0000006KZG5IAO,Sun - Dried Tomatoes,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor,Support,Tier 3,Cat3,TypeA,7,98.81
a00P0000006KZG6IAO,Kolrabi,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,Operations,Human Resources,Cat1,TypeB,4,8.21
a00P0000006KZG7IAO,Beer - Original Organic Lager,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,Operations,Performance Management,Cat1,TypeC,1,98.75
a00P0000006KZG8IAO,Wine - Wyndham Estate Bin 777,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,Operations,Human Resources,Cat1,TypeB,1,66.62
a00P0000006KZG9IAO,Sesame Seed Black,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,Marketing,ABM,Cat2,TypeC,6,62.01
a00P0000006KZGAIA4,Sour Puss Raspberry,sed sagittis nam congue risus semper porta volutpat quam pede,Marketing,ABM,Cat2,TypeB,10,69.96
a00P0000006KZGBIA4,Ketchup - Tomato,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,Operations,Performance Management,Cat3,TypeA,10,48.85
a00P0000006KZGCIA4,Squid - U 5,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,Marketing,ABM,Cat3,TypeC,10,90.35
a00P0000006KZGDIA4,Energy Drink - Franks Pineapple,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,Marketing,ABM,Cat3,TypeA,4,1.21
a00P0000006KZGEIA4,Table Cloth 54x72 Colour,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,Support,Tier 2,Cat3,TypeA,4,39.08
a00P0000006KZGFIA4,"Juice - Apple, 500 Ml",luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,Marketing,ABM,Cat3,TypeC,8,36.22
a00P0000006KZGGIA4,Oil - Pumpkinseed,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,Sales,Sales Engineering,Cat2,TypeA,3,50.87
a00P0000006KZGHIA4,"Wine - White, Ej Gallo",metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,Marketing,ABM,Cat1,TypeB,3,29.4
a00P0000006KZGIIA4,Nantucket - Orange Mango Cktl,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,Development,Quality Assurance,Cat2,TypeB,8,13.06
a00P0000006KZGJIA4,"Soup - Canadian Pea, Dry Mix",sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,Development,Coding,Cat1,TypeC,8,78
a00P0000006KZGKIA4,Aspic - Clear,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,Marketing,ABM,Cat3,TypeB,2,51.85
a00P0000006KZGLIA4,Sauce - Hp,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,Marketing,ABM,Cat1,TypeA,5,79.9
a00P0000006KZGMIA4,Cheese - Cheddar With Claret,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,Support,Tier 1,Cat1,TypeA,6,33.47
a00P0000006KZGNIA4,Bag - Clear 7 Lb,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,Development,Coding,Cat1,TypeA,9,4.25
a00P0000006KZGOIA4,Bread Sour Rolls,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,Sales,Pre Sales,Cat2,TypeA,6,29.48
a00P0000006KZGPIA4,Sauce - Rosee,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,Operations,Human Resources,Cat2,TypeA,8,25.26
a00P0000006KZGQIA4,"Stock - Beef, White",lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,Marketing,ABM,Cat2,TypeB,10,83.52
a00P0000006KZGRIA4,Coffee - Flavoured,non mauris morbi non lectus aliquam sit amet diam in magna bibendum,Development,Coding,Cat1,TypeC,2,64.17
a00P0000006KZGSIA4,"Red Snapper - Fresh, Whole",hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,Development,Quality Assurance,Cat1,TypeC,2,39.44
a00P0000006KZGTIA4,Tea - Grapefruit Green Tea,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,Operations,Human Resources,Cat3,TypeA,3,88.7
a00P0000006KZGUIA4,Pork Ham Prager,potenti nullam porttitor lacus at turpis donec posuere metus vitae,Operations,Performance Management,Cat2,TypeC,8,81.53
a00P0000006KZGVIA4,"Leeks - Baby, White",sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,Support,Tier 1,Cat3,TypeA,10,80.28
a00P0000006KZGWIA4,Onions - Red,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,Marketing,ABM,Cat2,TypeB,3,27.16
a00P0000006KZGXIA4,Cake - French Pear Tart,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,Sales,Pre Sales,Cat3,TypeA,10,63.47
a00P0000006KZGYIA4,Table Cloth 54x54 Colour,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,Operations,Performance Management,Cat1,TypeA,3,12.11
a00P0000006KZGZIA4,Goat - Whole Cut,sapien quis libero nullam sit amet turpis elementum ligula vehicula,Support,Tier 3,Cat3,TypeA,10,9.58
a00P0000006KZGaIAO,Soup - French Onion,semper sapien a libero nam dui proin leo odio porttitor,Marketing,ABM,Cat2,TypeB,10,42.35
a00P0000006KZGbIAO,Burger Veggie,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,Development,Coding,Cat1,TypeB,1,59.12
a00P0000006KZGcIAO,Tuna - Yellowfin,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,Development,Coding,Cat2,TypeC,7,31.93
a00P0000006KZGdIAO,Jam - Apricot,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,Development,Coding,Cat3,TypeC,10,16.01
a00P0000006KZGeIAO,Vol Au Vents,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,Support,Tier 1,Cat1,TypeC,9,98.48
a00P0000006KZGfIAO,Versatainer Nc - 8288,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,Sales,Pre Sales,Cat1,TypeC,10,40.82
a00P0000006KZGgIAO,"Soup - Knorr, French Onion",nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,Sales,Pre Sales,Cat3,TypeB,8,17.15
a00P0000006KZGhIAO,Tea - Earl Grey,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,Sales,Sales Engineering,Cat3,TypeA,9,48.38
a00P0000006KZGiIAO,Turkey Tenderloin Frozen,placerat praesent blandit nam nulla integer pede justo lacinia eget,Marketing,ABM,Cat1,TypeB,3,99.07
a00P0000006KZGjIAO,Cheese - Cambozola,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,Support,Tier 1,Cat1,TypeC,10,86.79
a00P0000006KZGkIAO,"Wine - White, Schroder And Schyl",at feugiat non pretium quis lectus suspendisse potenti in eleifend,Operations,Performance Management,Cat1,TypeB,8,39.94
a00P0000006KZGlIAO,Beets,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,Operations,Human Resources,Cat2,TypeB,10,12.6
a00P0000006KZGmIAO,Blue Curacao - Marie Brizard,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,Marketing,ABM,Cat1,TypeA,3,85.26
